Wikidata_URI	DBpedia15_URI	DBpedia16_URI
http://www.wikidata.org/entity/Q2159219	http://dbpedia.org/resource/Illinois_Wesleyan_University	http://dbpedia.org/resource/Illinois_Wesleyan_University
http://www.wikidata.org/entity/Q6304221	http://dbpedia.org/resource/Judson_College_(Alabama)	http://dbpedia.org/resource/Judson_College_(Alabama)
http://www.wikidata.org/entity/Q6388894	http://dbpedia.org/resource/Kendall_College	http://dbpedia.org/resource/Kendall_College
http://www.wikidata.org/entity/Q669442	http://dbpedia.org/resource/Knox_College_(Illinois)	http://dbpedia.org/resource/Knox_College_(Illinois)
http://www.wikidata.org/entity/Q6475861	http://dbpedia.org/resource/Lake_Forest_College	http://dbpedia.org/resource/Lake_Forest_College
http://www.wikidata.org/entity/Q6537128	http://dbpedia.org/resource/Lewis_University	http://dbpedia.org/resource/Lewis_University
http://www.wikidata.org/entity/Q1537759	http://dbpedia.org/resource/Loyola_University_Chicago	http://dbpedia.org/resource/Loyola_University_Chicago
http://www.wikidata.org/entity/Q6722050	http://dbpedia.org/resource/MacMurray_College	http://dbpedia.org/resource/MacMurray_College
http://www.wikidata.org/entity/Q12061548	http://dbpedia.org/resource/McKendree_University	http://dbpedia.org/resource/McKendree_University
http://www.wikidata.org/entity/Q3893320	http://dbpedia.org/resource/Millikin_University	http://dbpedia.org/resource/Millikin_University
http://www.wikidata.org/entity/Q6901065	http://dbpedia.org/resource/Monmouth_College	http://dbpedia.org/resource/Monmouth_College
http://www.wikidata.org/entity/Q6974219	http://dbpedia.org/resource/National_Louis_University	http://dbpedia.org/resource/National_Louis_University
http://www.wikidata.org/entity/Q7054728	http://dbpedia.org/resource/North_Central_College	http://dbpedia.org/resource/North_Central_College
http://www.wikidata.org/entity/Q3551466	http://dbpedia.org/resource/North_Park_University	http://dbpedia.org/resource/North_Park_University
http://www.wikidata.org/entity/Q1191344	http://dbpedia.org/resource/Northern_Illinois_University	http://dbpedia.org/resource/Northern_Illinois_University
http://www.wikidata.org/entity/Q309350	http://dbpedia.org/resource/Northwestern_University	http://dbpedia.org/resource/Northwestern_University
http://www.wikidata.org/entity/Q7088000	http://dbpedia.org/resource/Olivet_Nazarene_University	http://dbpedia.org/resource/Olivet_Nazarene_University
http://www.wikidata.org/entity/Q7245134	http://dbpedia.org/resource/Principia_College	http://dbpedia.org/resource/Principia_College
http://www.wikidata.org/entity/Q7272195	http://dbpedia.org/resource/Quincy_University	http://dbpedia.org/resource/Quincy_University
http://www.wikidata.org/entity/Q2124886	http://dbpedia.org/resource/Roosevelt_University	http://dbpedia.org/resource/Roosevelt_University
http://www.wikidata.org/entity/Q5290854	http://dbpedia.org/resource/Dominican_University_(Illinois)	http://dbpedia.org/resource/Dominican_University_(Illinois)
http://www.wikidata.org/entity/Q4887352	http://dbpedia.org/resource/Benedictine_University	http://dbpedia.org/resource/Benedictine_University
http://www.wikidata.org/entity/Q3945126	http://dbpedia.org/resource/Saint_Xavier_University	http://dbpedia.org/resource/Saint_Xavier_University
http://www.wikidata.org/entity/Q1927705	http://dbpedia.org/resource/Trinity_College_(Connecticut)	http://dbpedia.org/resource/Trinity_College_(Connecticut)
http://www.wikidata.org/entity/Q131252	http://dbpedia.org/resource/University_of_Chicago	http://dbpedia.org/resource/University_of_Chicago
http://www.wikidata.org/entity/Q7895531	http://dbpedia.org/resource/University_of_Illinois_School_of_Architecture	http://dbpedia.org/resource/University_of_Illinois_School_of_Architecture
http://www.wikidata.org/entity/Q955764	http://dbpedia.org/resource/University_of_Illinois_at_Chicago	http://dbpedia.org/resource/University_of_Illinois_at_Chicago
http://www.wikidata.org/entity/Q1474005	http://dbpedia.org/resource/Western_Illinois_University	http://dbpedia.org/resource/Western_Illinois_University
http://www.wikidata.org/entity/Q924318	http://dbpedia.org/resource/Wheaton_College_(Massachusetts)	http://dbpedia.org/resource/Wheaton_College_(Massachusetts)
http://www.wikidata.org/entity/Q941855	http://dbpedia.org/resource/University_of_Illinois_at_Springfield	http://dbpedia.org/resource/University_of_Illinois_at_Springfield
http://www.wikidata.org/entity/Q4754216	http://dbpedia.org/resource/Anderson_University_(Indiana)	http://dbpedia.org/resource/Anderson_University_(Indiana)
http://www.wikidata.org/entity/Q805122	http://dbpedia.org/resource/Ball_State_University	http://dbpedia.org/resource/Ball_State_University
http://www.wikidata.org/entity/Q4897888	http://dbpedia.org/resource/Bethel_College_(Kansas)	http://dbpedia.org/resource/Bethel_College_(Kansas)
http://www.wikidata.org/entity/Q1017974	http://dbpedia.org/resource/Butler_University	http://dbpedia.org/resource/Butler_University
http://www.wikidata.org/entity/Q1179599	http://dbpedia.org/resource/DePauw_University	http://dbpedia.org/resource/DePauw_University
http://www.wikidata.org/entity/Q5326502	http://dbpedia.org/resource/Earlham_College	http://dbpedia.org/resource/Earlham_College
http://www.wikidata.org/entity/Q4026988	http://dbpedia.org/resource/University_of_Evansville	http://dbpedia.org/resource/University_of_Evansville
http://www.wikidata.org/entity/Q1538540	http://dbpedia.org/resource/Goshen_College	http://dbpedia.org/resource/Goshen_College
http://www.wikidata.org/entity/Q5591059	http://dbpedia.org/resource/Grace_College_&_Seminary	http://dbpedia.org/resource/Grace_College
http://www.wikidata.org/entity/Q5649375	http://dbpedia.org/resource/Hanover_College	http://dbpedia.org/resource/Hanover_College
http://www.wikidata.org/entity/Q5945521	http://dbpedia.org/resource/Huntington_University_(Canada)	http://dbpedia.org/resource/Huntington_University_(Canada)
http://www.wikidata.org/entity/Q7895554	http://dbpedia.org/resource/University_of_Indianapolis	http://dbpedia.org/resource/University_of_Indianapolis
http://www.wikidata.org/entity/Q940289	http://dbpedia.org/resource/University_of_Southern_Indiana	http://dbpedia.org/resource/University_of_Southern_Indiana
http://www.wikidata.org/entity/Q1079140	http://dbpedia.org/resource/Indiana_University_Bloomington	http://dbpedia.org/resource/Indiana_University_Bloomington
http://www.wikidata.org/entity/Q11287623	http://dbpedia.org/resource/Indiana_University_Kokomo	http://dbpedia.org/resource/Indiana_University_Kokomo
http://www.wikidata.org/entity/Q6023665	http://dbpedia.org/resource/Indiana_University_South_Bend	http://dbpedia.org/resource/Indiana_University_South_Bend
http://www.wikidata.org/entity/Q6747552	http://dbpedia.org/resource/Manchester_University_(Indiana)	http://dbpedia.org/resource/Manchester_College_(Indiana)
http://www.wikidata.org/entity/Q6761863	http://dbpedia.org/resource/Marian_College,_Christchurch	http://dbpedia.org/resource/Marian_College,_Christchurch
http://www.wikidata.org/entity/Q6023698	http://dbpedia.org/resource/Indiana_Wesleyan_University	http://dbpedia.org/resource/Indiana_Wesleyan_University
http://www.wikidata.org/entity/Q7073984	http://dbpedia.org/resource/Oakland_City_University	http://dbpedia.org/resource/Oakland_City_University
http://www.wikidata.org/entity/Q7260985	http://dbpedia.org/resource/Purdue_University_Calumet	http://dbpedia.org/resource/Purdue_University_Calumet
http://www.wikidata.org/entity/Q2166712	http://dbpedia.org/resource/Rose-Hulman_Institute_of_Technology	http://dbpedia.org/resource/Rose%E2%80%93Hulman_Institute_of_Technology
http://www.wikidata.org/entity/Q7401271	http://dbpedia.org/resource/Saint_Francis_University	http://dbpedia.org/resource/Saint_Francis_University
http://www.wikidata.org/entity/Q7401511	http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)	http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)
http://www.wikidata.org/entity/Q7401849	http://dbpedia.org/resource/Saint_Mary-of-the-Woods_College	http://dbpedia.org/resource/Saint_Mary-of-the-Woods_College
http://www.wikidata.org/entity/Q7401824	http://dbpedia.org/resource/Saint_Mary's_College_(Indiana)	http://dbpedia.org/resource/Saint_Mary's_College_(Indiana)
http://www.wikidata.org/entity/Q7690168	http://dbpedia.org/resource/Taylor_University	http://dbpedia.org/resource/Taylor_University
http://www.wikidata.org/entity/Q7842344	http://dbpedia.org/resource/Trine_University	http://dbpedia.org/resource/Trine_University
http://www.wikidata.org/entity/Q178848	http://dbpedia.org/resource/University_of_Notre_Dame	http://dbpedia.org/resource/University_of_Notre_Dame
http://www.wikidata.org/entity/Q186047	http://dbpedia.org/resource/Valparaiso_University	http://dbpedia.org/resource/Valparaiso_University
http://www.wikidata.org/entity/Q7958639	http://dbpedia.org/resource/Wabash_College	http://dbpedia.org/resource/Wabash_College
http://www.wikidata.org/entity/Q666128	http://dbpedia.org/resource/Indiana_State_University	http://dbpedia.org/resource/Indiana_State_University
http://www.wikidata.org/entity/Q4849228	http://dbpedia.org/resource/Baker_University	http://dbpedia.org/resource/Baker_University
http://www.wikidata.org/entity/Q4897733	http://dbpedia.org/resource/Bethany_College_(Kansas)	http://dbpedia.org/resource/Bethany_College_(Kansas)
http://www.wikidata.org/entity/Q4897888	http://dbpedia.org/resource/Bethel_College_(Kansas)	http://dbpedia.org/resource/Bethel_College_(Kansas)
http://www.wikidata.org/entity/Q591426	http://dbpedia.org/resource/Fort_Hays_State_University	http://dbpedia.org/resource/Fort_Hays_State_University
http://www.wikidata.org/entity/Q2097334	http://dbpedia.org/resource/Pittsburg_State_University	http://dbpedia.org/resource/Pittsburg_State_University
http://www.wikidata.org/entity/Q1339396	http://dbpedia.org/resource/Emporia_State_University	http://dbpedia.org/resource/Emporia_State_University
http://www.wikidata.org/entity/Q31249	http://dbpedia.org/resource/Kansas_State_University	http://dbpedia.org/resource/Kansas_State_University
http://www.wikidata.org/entity/Q6365149	http://dbpedia.org/resource/Kansas_Wesleyan_University	http://dbpedia.org/resource/Kansas_Wesleyan_University
http://www.wikidata.org/entity/Q6802590	http://dbpedia.org/resource/McPherson_College	http://dbpedia.org/resource/McPherson_College
http://www.wikidata.org/entity/Q7109265	http://dbpedia.org/resource/Ottawa_University	http://dbpedia.org/resource/Ottawa_University
http://www.wikidata.org/entity/Q7571407	http://dbpedia.org/resource/Southwestern_College_(Kansas)	http://dbpedia.org/resource/Southwestern_College_(Kansas)
http://www.wikidata.org/entity/Q7594469	http://dbpedia.org/resource/St_Mary's_College,_Auckland	http://dbpedia.org/resource/St_Mary's_College,_Auckland
http://www.wikidata.org/entity/Q7673530	http://dbpedia.org/resource/Tabor_College_(Kansas)	http://dbpedia.org/resource/Tabor_College_(Kansas)
http://www.wikidata.org/entity/Q52413	http://dbpedia.org/resource/University_of_Kansas	http://dbpedia.org/resource/University_of_Kansas
http://www.wikidata.org/entity/Q941551	http://dbpedia.org/resource/Washburn_University	http://dbpedia.org/resource/Washburn_University
http://www.wikidata.org/entity/Q429561	http://dbpedia.org/resource/Wichita_State_University	http://dbpedia.org/resource/Wichita_State_University
http://www.wikidata.org/entity/Q6840874	http://dbpedia.org/resource/MidAmerica_Nazarene_University	http://dbpedia.org/resource/MidAmerica_Nazarene_University
http://www.wikidata.org/entity/Q4887341	http://dbpedia.org/resource/Benedictine_College	http://dbpedia.org/resource/Benedictine_College
http://www.wikidata.org/entity/Q4883507	http://dbpedia.org/resource/Bellarmine_College_Preparatory	http://dbpedia.org/resource/Bellarmine_College_Preparatory
http://www.wikidata.org/entity/Q846859	http://dbpedia.org/resource/Berea_College	http://dbpedia.org/resource/Berea_College
http://www.wikidata.org/entity/Q4961841	http://dbpedia.org/resource/Brescia_University	http://dbpedia.org/resource/Brescia_University
http://www.wikidata.org/entity/Q5028213	http://dbpedia.org/resource/Campbellsville_University	http://dbpedia.org/resource/Campbellsville_University
http://www.wikidata.org/entity/Q7572993	http://dbpedia.org/resource/Spalding_University	http://dbpedia.org/resource/Spalding_University
http://www.wikidata.org/entity/Q1804942	http://dbpedia.org/resource/Centre_College	http://dbpedia.org/resource/Centre_College
http://www.wikidata.org/entity/Q5193856	http://dbpedia.org/resource/Cumberland_College_(Saskatchewan)	http://dbpedia.org/resource/Cumberland_College_(Saskatchewan)
http://www.wikidata.org/entity/Q1278206	http://dbpedia.org/resource/Eastern_Kentucky_University	http://dbpedia.org/resource/Eastern_Kentucky_University
http://www.wikidata.org/entity/Q5546985	http://dbpedia.org/resource/Georgetown_College	http://dbpedia.org/resource/Georgetown_College_(Kentucky)
http://www.wikidata.org/entity/Q1187623	http://dbpedia.org/resource/Kentucky_State_University	http://dbpedia.org/resource/Kentucky_State_University
http://www.wikidata.org/entity/Q1739079	http://dbpedia.org/resource/Kentucky_Wesleyan_College	http://dbpedia.org/resource/Kentucky_Wesleyan_College
http://www.wikidata.org/entity/Q6552909	http://dbpedia.org/resource/Lindsey_Wilson_College	http://dbpedia.org/resource/Lindsey_Wilson_College
http://www.wikidata.org/entity/Q633040	http://dbpedia.org/resource/Morehead_State_University	http://dbpedia.org/resource/Morehead_State_University
http://www.wikidata.org/entity/Q574586	http://dbpedia.org/resource/Murray_State_University	http://dbpedia.org/resource/Murray_State_University
http://www.wikidata.org/entity/Q7896113	http://dbpedia.org/resource/University_of_Pikeville_Kentucky_College_of_Osteopathic_Medicine	http://dbpedia.org/resource/University_of_Pikeville_Kentucky_College_of_Osteopathic_Medicine
http://www.wikidata.org/entity/Q956056	http://dbpedia.org/resource/Transylvania_University	http://dbpedia.org/resource/Transylvania_University
http://www.wikidata.org/entity/Q1567748	http://dbpedia.org/resource/Union_College	http://dbpedia.org/resource/Union_College
http://www.wikidata.org/entity/Q1360303	http://dbpedia.org/resource/University_of_Kentucky	http://dbpedia.org/resource/University_of_Kentucky
http://www.wikidata.org/entity/Q1317143	http://dbpedia.org/resource/University_of_Louisville	http://dbpedia.org/resource/University_of_Louisville
http://www.wikidata.org/entity/Q7792539	http://dbpedia.org/resource/Thomas_More_College_(Kentucky)	http://dbpedia.org/resource/Thomas_More_College_(Kentucky)
http://www.wikidata.org/entity/Q1474105	http://dbpedia.org/resource/Western_Kentucky_University	http://dbpedia.org/resource/Western_Kentucky_University
http://www.wikidata.org/entity/Q2001033	http://dbpedia.org/resource/Northern_Kentucky_University	http://dbpedia.org/resource/Northern_Kentucky_University
http://www.wikidata.org/entity/Q4359655	http://dbpedia.org/resource/Dillard_University	http://dbpedia.org/resource/Dillard_University
http://www.wikidata.org/entity/Q11884307	http://dbpedia.org/resource/Nicholls_State_University	http://dbpedia.org/resource/Nicholls_State_University
http://www.wikidata.org/entity/Q5593620	http://dbpedia.org/resource/Grambling_State_University	http://dbpedia.org/resource/Grambling_State_University
http://www.wikidata.org/entity/Q17008973	http://dbpedia.org/resource/Louisiana_College	http://dbpedia.org/resource/Louisiana_College
http://www.wikidata.org/entity/Q1872239	http://dbpedia.org/resource/Louisiana_Tech_University	http://dbpedia.org/resource/Louisiana_Tech_University
http://www.wikidata.org/entity/Q1474157	http://dbpedia.org/resource/University_of_New_Orleans	http://dbpedia.org/resource/University_of_New_Orleans
http://www.wikidata.org/entity/Q1537759	http://dbpedia.org/resource/Loyola_University_Chicago	http://dbpedia.org/resource/Loyola_University_Chicago
http://www.wikidata.org/entity/Q634396	http://dbpedia.org/resource/McNeese_State_University	http://dbpedia.org/resource/McNeese_State_University
http://www.wikidata.org/entity/Q12065026	http://dbpedia.org/resource/Our_Lady_of_Holy_Cross_College	http://dbpedia.org/resource/Our_Lady_of_Holy_Cross_College
http://www.wikidata.org/entity/Q1193547	http://dbpedia.org/resource/Tulane_University	http://dbpedia.org/resource/Tulane_University
http://www.wikidata.org/entity/Q116485	http://dbpedia.org/resource/University_of_Louisiana_at_Lafayette	http://dbpedia.org/resource/University_of_Louisiana_at_Lafayette
http://www.wikidata.org/entity/Q49165	http://dbpedia.org/resource/Amherst_College	http://dbpedia.org/resource/Amherst_College
http://www.wikidata.org/entity/Q4767291	http://dbpedia.org/resource/Anna_Maria_College	http://dbpedia.org/resource/Anna_Maria_College
http://www.wikidata.org/entity/Q3445783	http://dbpedia.org/resource/Assumption_College	http://dbpedia.org/resource/Assumption_College
http://www.wikidata.org/entity/Q558957	http://dbpedia.org/resource/Merrimack_College	http://dbpedia.org/resource/Merrimack_College
http://www.wikidata.org/entity/Q650167	http://dbpedia.org/resource/Babson_College	http://dbpedia.org/resource/Babson_College
http://www.wikidata.org/entity/Q693674	http://dbpedia.org/resource/Bentley_University	http://dbpedia.org/resource/Bentley_University
http://www.wikidata.org/entity/Q248970	http://dbpedia.org/resource/Berklee_College_of_Music	http://dbpedia.org/resource/Berklee_College_of_Music
http://www.wikidata.org/entity/Q49118	http://dbpedia.org/resource/Boston_College	http://dbpedia.org/resource/Boston_College
http://www.wikidata.org/entity/Q4954635	http://dbpedia.org/resource/Bradford_College,_England	http://dbpedia.org/resource/Bradford_College_(England)
http://www.wikidata.org/entity/Q49119	http://dbpedia.org/resource/Brandeis_University	http://dbpedia.org/resource/Brandeis_University
http://www.wikidata.org/entity/Q1095773	http://dbpedia.org/resource/Clark_University	http://dbpedia.org/resource/Clark_University
http://www.wikidata.org/entity/Q2620177	http://dbpedia.org/resource/College_of_the_Holy_Cross	http://dbpedia.org/resource/College_of_the_Holy_Cross
http://www.wikidata.org/entity/Q1335573	http://dbpedia.org/resource/Emerson_College	http://dbpedia.org/resource/Emerson_College
http://www.wikidata.org/entity/Q5585004	http://dbpedia.org/resource/Gordon_College_(Massachusetts)	http://dbpedia.org/resource/Gordon_College_(Massachusetts)
http://www.wikidata.org/entity/Q13371	http://dbpedia.org/resource/Harvard_University	http://dbpedia.org/resource/Harvard_University
http://www.wikidata.org/entity/Q6492933	http://dbpedia.org/resource/Lasell_College	http://dbpedia.org/resource/Lasell_College
http://www.wikidata.org/entity/Q49108	http://dbpedia.org/resource/Massachusetts_Institute_of_Technology	http://dbpedia.org/resource/Massachusetts_Institute_of_Technology
http://www.wikidata.org/entity/Q3446076	http://dbpedia.org/resource/Bridgewater_State_University	http://dbpedia.org/resource/Bridgewater_State_University
http://www.wikidata.org/entity/Q4982087	http://dbpedia.org/resource/Fitchburg_State_University	http://dbpedia.org/resource/Fitchburg_State_University
http://www.wikidata.org/entity/Q6784220	http://dbpedia.org/resource/Massachusetts_College_of_Liberal_Arts	http://dbpedia.org/resource/Massachusetts_College_of_Liberal_Arts
http://www.wikidata.org/entity/Q14438080	http://dbpedia.org/resource/Westfield_State_University	http://dbpedia.org/resource/Westfield_State_University
http://www.wikidata.org/entity/Q3446068	http://dbpedia.org/resource/Worcester_State_University	http://dbpedia.org/resource/Worcester_State_University
http://www.wikidata.org/entity/Q1140542	http://dbpedia.org/resource/Mount_Holyoke_College	http://dbpedia.org/resource/Mount_Holyoke_College
http://www.wikidata.org/entity/Q37548	http://dbpedia.org/resource/Northeastern_University	http://dbpedia.org/resource/Northeastern_University
http://www.wikidata.org/entity/Q15946868	http://dbpedia.org/resource/Regis_College	http://dbpedia.org/resource/Regis_College
http://www.wikidata.org/entity/Q14437811	http://dbpedia.org/resource/Simmons_College	http://dbpedia.org/resource/Simmons_College_(Massachusetts)
http://www.wikidata.org/entity/Q49204	http://dbpedia.org/resource/Smith_College	http://dbpedia.org/resource/Smith_College
http://www.wikidata.org/entity/Q2809940	http://dbpedia.org/resource/Springfield_College_(Massachusetts)	http://dbpedia.org/resource/Springfield_College_(Massachusetts)
http://www.wikidata.org/entity/Q14715866	http://dbpedia.org/resource/Stonehill_College	http://dbpedia.org/resource/Stonehill_College
http://www.wikidata.org/entity/Q1056123	http://dbpedia.org/resource/Suffolk_University	http://dbpedia.org/resource/Suffolk_University
http://www.wikidata.org/entity/Q49120	http://dbpedia.org/resource/Tufts_University	http://dbpedia.org/resource/Tufts_University
http://www.wikidata.org/entity/Q15144	http://dbpedia.org/resource/University_of_Massachusetts_Boston	http://dbpedia.org/resource/University_of_Massachusetts_Boston
http://www.wikidata.org/entity/Q49205	http://dbpedia.org/resource/Wellesley_College	http://dbpedia.org/resource/Wellesley_College
http://www.wikidata.org/entity/Q7988102	http://dbpedia.org/resource/Western_New_England_University	http://dbpedia.org/resource/Western_New_England_University
http://www.wikidata.org/entity/Q924318	http://dbpedia.org/resource/Wheaton_College_(Massachusetts)	http://dbpedia.org/resource/Wheaton_College_(Massachusetts)
http://www.wikidata.org/entity/Q7992330	http://dbpedia.org/resource/Wheelock_College	http://dbpedia.org/resource/Wheelock_College
http://www.wikidata.org/entity/Q49166	http://dbpedia.org/resource/Williams_College	http://dbpedia.org/resource/Williams_College
http://www.wikidata.org/entity/Q195046	http://dbpedia.org/resource/Worcester_Polytechnic_Institute	http://dbpedia.org/resource/Worcester_Polytechnic_Institute
http://www.wikidata.org/entity/Q5035867	http://dbpedia.org/resource/Capitol_Technology_University	http://dbpedia.org/resource/Capitol_College
http://www.wikidata.org/entity/Q895439	http://dbpedia.org/resource/Bowie_State_University	http://dbpedia.org/resource/Bowie_State_University
http://www.wikidata.org/entity/Q3551510	http://dbpedia.org/resource/Washington_Adventist_University	http://dbpedia.org/resource/Washington_Adventist_University
http://www.wikidata.org/entity/Q5168881	http://dbpedia.org/resource/Coppin_State_University	http://dbpedia.org/resource/Coppin_State_University
http://www.wikidata.org/entity/Q1470544	http://dbpedia.org/resource/Frostburg_State_University	http://dbpedia.org/resource/Frostburg_State_University
http://www.wikidata.org/entity/Q4134258	http://dbpedia.org/resource/Goucher_College	http://dbpedia.org/resource/Goucher_College
http://www.wikidata.org/entity/Q5897438	http://dbpedia.org/resource/Hood_College	http://dbpedia.org/resource/Hood_College
http://www.wikidata.org/entity/Q193727	http://dbpedia.org/resource/Johns_Hopkins_University	http://dbpedia.org/resource/Johns_Hopkins_University
http://www.wikidata.org/entity/Q5399470	http://dbpedia.org/resource/Loyola_University_Maryland	http://dbpedia.org/resource/Loyola_University_Maryland
http://www.wikidata.org/entity/Q1054905	http://dbpedia.org/resource/Morgan_State_University	http://dbpedia.org/resource/Morgan_State_University
http://www.wikidata.org/entity/Q7404818	http://dbpedia.org/resource/Salisbury_University	http://dbpedia.org/resource/Salisbury_University
http://www.wikidata.org/entity/Q7588651	http://dbpedia.org/resource/St._John's_College_(Brantford)	http://dbpedia.org/resource/St._John's_College_(Brantford)
http://www.wikidata.org/entity/Q1474129	http://dbpedia.org/resource/Towson_University	http://dbpedia.org/resource/Towson_University
http://www.wikidata.org/entity/Q559549	http://dbpedia.org/resource/United_States_Naval_Academy	http://dbpedia.org/resource/United_States_Naval_Academy
http://www.wikidata.org/entity/Q7895109	http://dbpedia.org/resource/University_of_Baltimore	http://dbpedia.org/resource/University_of_Baltimore
http://www.wikidata.org/entity/Q503415	http://dbpedia.org/resource/University_of_Maryland,_College_Park	http://dbpedia.org/resource/University_of_Maryland,_College_Park
http://www.wikidata.org/entity/Q4564567	http://dbpedia.org/resource/Washington_College	http://dbpedia.org/resource/Washington_College
http://www.wikidata.org/entity/Q6800835	http://dbpedia.org/resource/McDaniel_College	http://dbpedia.org/resource/McDaniel_College
http://www.wikidata.org/entity/Q7895658	http://dbpedia.org/resource/University_of_Maine_at_Presque_Isle	http://dbpedia.org/resource/University_of_Maine_at_Presque_Isle
http://www.wikidata.org/entity/Q810771	http://dbpedia.org/resource/Bates_College	http://dbpedia.org/resource/Bates_College
http://www.wikidata.org/entity/Q895401	http://dbpedia.org/resource/Bowdoin_College	http://dbpedia.org/resource/Bowdoin_College
http://www.wikidata.org/entity/Q1075116	http://dbpedia.org/resource/Colby_College	http://dbpedia.org/resource/Colby_College
http://www.wikidata.org/entity/Q7895656	http://dbpedia.org/resource/University_of_Maine_at_Farmington	http://dbpedia.org/resource/University_of_Maine_at_Farmington
http://www.wikidata.org/entity/Q7895655	http://dbpedia.org/resource/University_of_Maine_at_Fort_Kent	http://dbpedia.org/resource/University_of_Maine_at_Fort_Kent
http://www.wikidata.org/entity/Q5949943	http://dbpedia.org/resource/Husson_University	http://dbpedia.org/resource/Husson_University
http://www.wikidata.org/entity/Q1814435	http://dbpedia.org/resource/University_of_New_England_(Australia)	http://dbpedia.org/resource/University_of_New_England_(Australia)
http://www.wikidata.org/entity/Q7401511	http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)	http://dbpedia.org/resource/Saint_Joseph's_College_(Indiana)
http://www.wikidata.org/entity/Q7788537	http://dbpedia.org/resource/Thomas_College	http://dbpedia.org/resource/Thomas_College
http://www.wikidata.org/entity/Q1307345	http://dbpedia.org/resource/University_of_Maine	http://dbpedia.org/resource/University_of_Maine
http://www.wikidata.org/entity/Q7895657	http://dbpedia.org/resource/University_of_Maine_at_Machias	http://dbpedia.org/resource/University_of_Maine_at_Machias
http://www.wikidata.org/entity/Q7893784	http://dbpedia.org/resource/Unity_College_Northampton	http://dbpedia.org/resource/Unity_College_Northampton
http://www.wikidata.org/entity/Q4684938	http://dbpedia.org/resource/Adrian_College	http://dbpedia.org/resource/Adrian_College
http://www.wikidata.org/entity/Q2831920	http://dbpedia.org/resource/Albion_College	http://dbpedia.org/resource/Albion_College
http://www.wikidata.org/entity/Q4733529	http://dbpedia.org/resource/Alma_College	http://dbpedia.org/resource/Alma_College
http://www.wikidata.org/entity/Q4782975	http://dbpedia.org/resource/Aquinas_College,_Perth	http://dbpedia.org/resource/Aquinas_College,_Perth
http://www.wikidata.org/entity/Q2698482	http://dbpedia.org/resource/Calvin_College	http://dbpedia.org/resource/Calvin_College
http://www.wikidata.org/entity/Q250205	http://dbpedia.org/resource/Central_Michigan_University	http://dbpedia.org/resource/Central_Michigan_University
http://www.wikidata.org/entity/Q5158956	http://dbpedia.org/resource/Concordia_College_(Moorhead,_Minnesota)	http://dbpedia.org/resource/Concordia_College_(Moorhead)
http://www.wikidata.org/entity/Q1278221	http://dbpedia.org/resource/Eastern_Michigan_University	http://dbpedia.org/resource/Eastern_Michigan_University
http://www.wikidata.org/entity/Q1407897	http://dbpedia.org/resource/Ferris_State_University	http://dbpedia.org/resource/Ferris_State_University
http://www.wikidata.org/entity/Q2475371	http://dbpedia.org/resource/Hope_College	http://dbpedia.org/resource/Hope_College
http://www.wikidata.org/entity/Q6350383	http://dbpedia.org/resource/Kalamazoo_College	http://dbpedia.org/resource/Kalamazoo_College
http://www.wikidata.org/entity/Q6728390	http://dbpedia.org/resource/Madonna_University	http://dbpedia.org/resource/Madonna_University
http://www.wikidata.org/entity/Q270222	http://dbpedia.org/resource/Michigan_State_University	http://dbpedia.org/resource/Michigan_State_University
http://www.wikidata.org/entity/Q624970	http://dbpedia.org/resource/Northern_Michigan_University	http://dbpedia.org/resource/Northern_Michigan_University
http://www.wikidata.org/entity/Q782116	http://dbpedia.org/resource/Oakland_University	http://dbpedia.org/resource/Oakland_University
http://www.wikidata.org/entity/Q7087996	http://dbpedia.org/resource/Olivet_College	http://dbpedia.org/resource/Olivet_College
http://www.wikidata.org/entity/Q7580375	http://dbpedia.org/resource/Spring_Arbor_University	http://dbpedia.org/resource/Spring_Arbor_University
http://www.wikidata.org/entity/Q7895782	http://dbpedia.org/resource/University_of_Michigan-Dearborn	http://dbpedia.org/resource/University_of_Michigan%E2%80%93Dearborn
http://www.wikidata.org/entity/Q7895785	http://dbpedia.org/resource/University_of_Michigan-Flint	http://dbpedia.org/resource/University_of_Michigan%E2%80%93Flint
http://www.wikidata.org/entity/Q349055	http://dbpedia.org/resource/Wayne_State_University	http://dbpedia.org/resource/Wayne_State_University
http://www.wikidata.org/entity/Q1546191	http://dbpedia.org/resource/Western_Michigan_University	http://dbpedia.org/resource/Western_Michigan_University
http://www.wikidata.org/entity/Q5146598	http://dbpedia.org/resource/College_for_Creative_Studies	http://dbpedia.org/resource/College_for_Creative_Studies
http://www.wikidata.org/entity/Q230492	http://dbpedia.org/resource/University_of_Michigan	http://dbpedia.org/resource/University_of_Michigan
http://www.wikidata.org/entity/Q760516	http://dbpedia.org/resource/Augsburg_College	http://dbpedia.org/resource/Augsburg_College
http://www.wikidata.org/entity/Q816377	http://dbpedia.org/resource/Bemidji_State_University	http://dbpedia.org/resource/Bemidji_State_University
http://www.wikidata.org/entity/Q1041671	http://dbpedia.org/resource/Carleton_College	http://dbpedia.org/resource/Carleton_College
